,TP,Ramp_Up_Cons,Ramp_Down_Cons,Branch_Cons,Branch_Group_Cons,GIP/GXP_Group_Cons,Market_Node_Group_Cons,GIP/GXP_Deficit,GXP_Integrity,NI_Fast_Reserve_MW,NIFIR,NI_Sustained_Reserve_MW,NISIR,SI_Fast_Reserve_MW,SIFIR,SI_Sustained_Reserve_MW,SISIR,NI_Fast_Reserve_Deficit,NI_Sustained_Reserve_Deficit,SI_Fast_Reserve_Deficit,SI_Sustained_Reserve_Deficit
2013-09-01 06:20:00,13.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.85,2.5981400000000003,0.019799999999999998,3.76,0.0098,0.61015,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 06:25:00,13.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,2.5981400000000003,0.019799999999999998,3.76,0.0098,0.61015,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 06:30:00,14.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.86,2.8060400000000003,0.0197,4.06,0.0098,0.5788800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 06:35:00,14.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.87,2.8060400000000003,0.0197,4.06,0.0098,0.5788800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 06:40:00,14.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.83,2.8060400000000003,0.0197,4.06,0.0098,0.5788800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 06:45:00,14.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.91,2.8060400000000003,0.0197,4.06,0.0098,0.5788800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 06:50:00,14.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.86,2.80962,0.0196,4.06358,0.0023,0.5788800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 06:55:00,14.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.82,2.86888,0.0196,4.12284,0.0044,0.5788800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:00:00,15.0000,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.85,2.79981,0.0197,4.16,0.0098,0.56865,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:05:00,15.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.81,2.79981,0.0197,4.16,0.0098,0.56865,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:10:00,15.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.82,2.79981,0.0196,4.16,0.0097,0.56865,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:15:00,15.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.81,2.79981,0.0196,4.16,0.0002,0.56865,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:20:00,15.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.78,2.79981,0.0196,4.16,0.0002,0.56865,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:25:00,15.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.81,2.79981,0.0196,4.16,0.0002,0.56865,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:30:00,16.0000,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.77,3.02312,0.0106,4.34,0.0097,0.55367,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:35:00,16.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.78,3.02312,0.0013,4.34,0.0097,0.55367,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:40:00,16.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.8,3.02312,0.0002,4.34,0.0097,0.55367,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:45:00,16.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.77,3.02312,0.0106,4.34,0.0097,0.55367,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:50:00,16.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.78,3.02312,0.0106,4.34,0.0097,0.55367,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 07:55:00,16.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.76,3.02312,0.0106,4.34,0.0097,0.55367,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:00:00,17.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.77,3.06324,0.0196,4.33,0.0098,0.5011800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:05:00,17.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.76,3.03503,0.0196,4.33,0.0098,0.5011800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:10:00,17.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.75,3.20876,0.0196,4.33,0.0098,0.5011800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:15:00,17.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.75,3.1327,0.0196,4.33,0.0098,0.5011800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:20:00,17.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.72,3.05449,0.0196,4.33,0.0098,0.5011800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:25:00,17.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.81,3.03503,0.0196,4.33,0.0098,0.5011800000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:30:00,18.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.76,2.99015,0.0106,4.32,0.0097,0.45923,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:35:00,18.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.77,3.1680900000000003,0.0196,4.32,0.0097,0.45923,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:40:00,18.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.78,3.17103,0.0196,4.32,0.0097,0.45923,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:45:00,18.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.78,3.41401,0.0197,4.32,0.0097,0.45923,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:50:00,18.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.77,3.44619,0.0197,4.32,0.0097,0.45923,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 08:55:00,18.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.78,3.41765,0.0197,4.32,0.0097,0.45923,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:00:00,19.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.78,3.3900699999999997,0.0197,4.31,0.0097,0.42469999999999997,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:05:00,19.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.77,3.39189,0.0197,4.31,0.0097,0.42469999999999997,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:10:00,19.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.77,3.59945,0.0197,4.39872,0.0098,0.42469999999999997,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:15:00,19.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.79,3.63858,0.0197,4.43785,0.0098,0.42469999999999997,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:20:00,19.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.79,3.65694,0.0197,4.45621,0.0098,0.42469999999999997,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:25:00,19.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.77,3.6773900000000004,0.0197,4.47666,0.0098,0.42469999999999997,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:30:00,20.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.75,3.8964999999999996,0.019799999999999998,4.61501,0.0098,0.40052,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:35:00,20.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.78,3.90712,0.019799999999999998,4.62563,0.0098,0.40052,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:40:00,20.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.75,3.9430099999999997,0.019799999999999998,4.661519999999999,0.0098,0.40052,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:45:00,20.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.77,3.9852,0.019799999999999998,4.70371,0.0098,0.40052,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:50:00,20.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.78,4.0236,0.019799999999999998,4.74211,0.0098,0.40052,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 09:55:00,20.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.82,3.9587300000000005,0.019799999999999998,4.67724,0.0098,0.40052,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:00:00,21.0000,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.84,3.97051,0.019799999999999998,4.88035,0.009899999999999999,0.39890000000000003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:05:00,21.0000,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.78,3.97051,0.019799999999999998,4.88035,0.009899999999999999,0.39890000000000003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:10:00,21.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.79,3.97051,0.019799999999999998,4.88035,0.009899999999999999,0.39890000000000003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:15:00,21.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.75,3.97051,0.019799999999999998,4.88035,0.009899999999999999,0.39890000000000003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:20:00,21.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.75,3.97051,0.019799999999999998,4.88035,0.009899999999999999,0.39890000000000003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:25:00,21.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.84,3.9923400000000004,0.019799999999999998,4.90218,0.009899999999999999,0.39890000000000003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:30:00,22.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.79,4.11293,0.019799999999999998,4.87368,0.009899999999999999,0.41673000000000004,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:35:00,22.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.75,4.15017,0.019799999999999998,4.91092,0.009899999999999999,0.41673000000000004,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:40:00,22.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.8,4.17528,0.030600000000000002,4.93603,0.009899999999999999,0.41673000000000004,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:45:00,22.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.8,4.24666,0.030600000000000002,5.00741,0.009899999999999999,0.41673000000000004,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:50:00,22.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.85,4.32144,0.050199999999999995,5.08219,0.009899999999999999,0.41673000000000004,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 10:55:00,22.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.81,4.3716800000000005,0.050199999999999995,5.13243,0.009899999999999999,0.41673000000000004,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:00:00,23.0000,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.79,3.7256800000000005,0.0197,4.4792000000000005,0.0098,0.45438,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:05:00,23.0000,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.81,3.49189,0.0197,4.25,0.0098,0.45438,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:10:00,23.0000,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.8,3.46815,0.0197,4.25,0.0098,0.45438,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:15:00,23.0000,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.85,3.46106,0.0197,4.25,0.0098,0.45438,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:20:00,23.0000,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.87,3.52431,0.0197,4.27783,0.0098,0.45438,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:25:00,23.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.79,3.43725,0.0197,4.25,0.0098,0.45438,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:30:00,24.0000,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.81,3.6739800000000002,0.0197,4.51042,0.0098,0.4906399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:35:00,24.0000,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.77,3.72454,0.0197,4.56098,0.0098,0.4906399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:40:00,24.0000,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.76,3.71091,0.0197,4.54735,0.0098,0.4906399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:45:00,24.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.82,3.72986,0.0197,4.5663,0.0098,0.4906399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:50:00,24.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.77,3.6937599999999997,0.0197,4.5302,0.0098,0.4906399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 11:55:00,24.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.82,3.7248400000000004,0.0197,4.56128,0.0098,0.4906399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:00:00,25.0000,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.78,3.7675,0.050199999999999995,4.53247,0.0098,0.50716,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:05:00,25.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.74,3.78147,0.050199999999999995,4.5464400000000005,0.0098,0.50716,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:10:00,25.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.75,3.82954,0.050199999999999995,4.59451,0.0098,0.50716,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:15:00,25.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.75,3.8838300000000006,0.050199999999999995,4.6488,0.0106,0.50716,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:20:00,25.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.76,3.94713,0.1751,4.7120999999999995,0.0106,0.50716,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:25:00,25.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.78,3.89345,0.2227,4.65842,0.0106,0.50716,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:30:00,26.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.78,3.6514800000000003,0.021,4.35806,0.0098,0.51648,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:35:00,26.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.81,3.6800800000000002,0.030600000000000002,4.38666,0.0098,0.51648,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:40:00,26.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.78,3.76462,0.050199999999999995,4.4712,0.0098,0.51648,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:45:00,26.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.76,3.8086199999999995,0.050199999999999995,4.5152,0.0098,0.51648,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:50:00,26.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.8,3.83848,0.050199999999999995,4.545059999999999,0.0098,0.51648,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 12:55:00,26.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.77,3.85283,0.1002,4.55941,0.0098,0.51648,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:00:00,27.0000,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.82,3.9276599999999995,0.1002,4.5038,0.0098,0.5382399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:05:00,27.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.78,3.91663,0.1002,4.49277,0.0098,0.5382399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:10:00,27.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.79,3.96825,0.1002,4.54439,0.0098,0.5382399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:15:00,27.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.77,3.97026,0.19949999999999998,4.5464,0.0098,0.5382399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:20:00,27.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.78,3.93777,0.1991,4.513909999999999,0.0098,0.5382399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:25:00,27.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.8,3.97026,0.2069,4.5464,0.0098,0.5382399999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:30:00,28.0000,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.74,3.6790499999999997,0.050199999999999995,4.242380000000001,0.0098,0.56003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:35:00,28.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.82,3.6708800000000004,0.030600000000000002,4.23421,0.0098,0.56003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:40:00,28.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.77,3.7061599999999997,0.050199999999999995,4.26949,0.0098,0.56003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:45:00,28.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.72,3.78045,0.050199999999999995,4.343780000000001,0.0098,0.56003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:50:00,28.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.79,3.8037800000000006,0.050199999999999995,4.36711,0.0098,0.56003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 13:55:00,28.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.79,3.83202,0.050199999999999995,4.3953500000000005,0.0098,0.56003,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:00:00,29.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.81,3.44509,0.0197,4.12574,0.0098,0.59512,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:05:00,29.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.82,3.3858499999999996,0.0197,4.11,0.0098,0.59512,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:10:00,29.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.78,3.38102,0.0197,4.11,0.0098,0.59512,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:15:00,29.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.82,3.3930400000000005,0.0197,4.11,0.0098,0.59512,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:20:00,29.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.74,3.41223,0.0197,4.11,0.0098,0.59512,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:25:00,29.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.73,3.44311,0.019799999999999998,4.12376,0.0098,0.59512,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:30:00,30.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.75,3.20524,0.0197,4.11,0.0098,0.60119,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:35:00,30.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.75,3.22967,0.0197,4.11,0.0098,0.60119,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:40:00,30.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.78,3.2295599999999998,0.0197,4.11,0.0098,0.60119,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:45:00,30.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.75,3.22094,0.0197,4.11,0.0098,0.60119,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:50:00,30.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.8,3.2006900000000003,0.0197,4.11,0.0098,0.60119,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 14:55:00,30.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.78,3.16043,0.0197,4.11,0.0098,0.60119,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:00:00,31.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.82,2.79553,0.0196,4.11,0.0098,0.6089899999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:05:00,31.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.8,2.85716,0.0196,4.11,0.0098,0.6089899999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:10:00,31.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.82,2.85472,0.0196,4.11,0.0098,0.6089899999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:15:00,31.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.77,2.8560700000000003,0.0196,4.11,0.0098,0.6089899999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:20:00,31.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.81,3.0249099999999998,0.0197,4.11,0.0098,0.6089899999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:25:00,31.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.78,2.9633499999999997,0.0196,4.11,0.0098,0.6089899999999999,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:30:00,32.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.76,3.12246,0.0197,4.21,0.0098,0.57394,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:35:00,32.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.79,3.16012,0.0197,4.21,0.0098,0.57394,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:40:00,32.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.8,3.16012,0.0197,4.21,0.0098,0.57394,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:45:00,32.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.76,3.16012,0.0197,4.21,0.0098,0.57394,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:50:00,32.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.79,3.35788,0.0197,4.21,0.0098,0.57394,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 15:55:00,32.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.8,3.46966,0.0197,4.21,0.0098,0.57394,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 16:00:00,33.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.75,3.07961,0.0197,4.22,0.0098,0.42973999999999996,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 16:05:00,33.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.77,3.24026,0.0197,4.22,0.0098,0.42973999999999996,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 16:10:00,33.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.78,3.46606,0.0197,4.22,0.0098,0.42973999999999996,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 16:15:00,33.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.77,3.4579699999999995,0.0197,4.22,0.0098,0.42973999999999996,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 16:20:00,33.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.74,3.4747199999999996,0.0197,4.22,0.0098,0.42973999999999996,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 16:25:00,33.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.77,3.60767,0.030600000000000002,4.28402,0.0098,0.42973999999999996,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 16:30:00,34.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.8,3.29087,0.0197,4.22,0.0097,0.40528,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 16:35:00,34.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.76,3.20111,0.0197,4.22,0.0097,0.40528,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 16:40:00,34.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.77,3.14863,0.0197,4.22,0.0097,0.40528,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-09-01 16:45:00,34.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.78,3.22153,0.0197,4.22,0.0097,0.40528,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
